Date,Close,High,Low,dm_plus,ATR
2014-03-10,10.5073,10.5073,10.5073,0.038353591809897496,0.06763495379917236
2014-03-11,10.5904,10.5904,10.5904,0.04154976382347624,0.06873959995637434
2014-03-12,10.6922,10.6922,10.6922,0.0458533521217993,0.07110105710234753
2014-03-13,10.791,10.791,10.791,0.04963525554167083,0.07307955302360847
2014-03-14,10.7777,10.7777,10.7777,0.046089880145837196,0.06880958495049364
2014-03-17,10.8171,10.8171,10.8171,0.04561203156399172,0.0667089003111727
2014-03-18,10.6444,10.6444,10.6444,0.04235402930942088,0.07427969314608898
2014-03-19,10.5342,10.5342,10.5342,0.0393287415016051,0.0768454293499397
2014-03-20,10.4969,10.4969,10.4969,0.036519545680061875,0.074020755824944
2014-03-21,10.5548,10.5548,10.5548,0.038046720988628886,0.07286927326601944
2014-03-24,10.4582,10.4582,10.4582,0.03532909806086968,0.07456432517558952
2014-03-25,10.4291,10.4291,10.4291,0.032805591056521845,0.0713168733773331
2014-03-26,10.4286,10.4286,10.4286,0.03046233455248457,0.06625852527895221
2014-03-27,10.2719,10.2719,10.2719,0.028286453513021382,0.07271863061616983
2014-03-28,10.2658,10.2658,10.2658,0.02626599254780557,0.06796015700072912
2014-03-31,10.2138,10.2138,10.2138,0.024389850222962316,0.0668201457863913
2014-04-01,10.1328,10.1328,10.1328,0.02264771806417929,0.06783299251593486
2014-04-02,10.1295,10.1295,10.1295,0.021030023916737913,0.06322349305051089
2014-04-03,10.1764,10.1764,10.1764,0.022877879351256566,0.06205752926118862
2014-04-04,10.236,10.236,10.236,0.02550088796902406,0.06188199145681811
2014-04-08,10.3268,10.3268,10.3268,0.030165110256950897,0.0639475634956168
2014-04-09,10.2721,10.2721,10.2721,0.028010459524311544,0.06328702324592991
2014-04-10,10.3613,10.3613,10.3613,0.032381140986860714,0.06513795015693492
2014-04-11,10.3255,10.3255,10.3255,0.03006820234494209,0.06304238228858243
2014-04-16,10.2352,10.2352,10.2352,0.027920473606017657,0.06498935498225505
2014-04-17,10.1741,10.1741,10.1741,0.02592615406273068,0.06471154391209408
2014-04-21,10.1156,10.1156,10.1156,0.024074285915392776,0.06426786220408727
2014-04-22,10.1603,10.1603,10.1603,0.02554755120715035,0.0628701577609381
2014-04-23,10.1238,10.1238,10.1238,0.023722726120925325,0.060986575063728246
2014-04-24,10.1145,10.1145,10.1145,0.02202824568371637,0.05729467684489049
2014-04-25,10.1763,10.1763,10.1763,0.02486908527773662,0.057616485641684013
2014-04-28,10.2214,10.2214,10.2214,0.026314150615041127,0.056722450952992276
2014-04-29,10.1231,10.1231,10.1231,0.024434568428252475,0.05969227588492128
2014-04-30,10.1668,10.1668,10.1668,0.02581067068337726,0.058549970464569716
2014-05-02,10.1243,10.1243,10.1243,0.023967051348850313,0.05740354400281477
2014-05-06,10.3175,10.3175,10.3175,0.03605511910964679,0.06710329085975664
2014-05-07,10.3342,10.3342,10.3342,0.03467261060181476,0.06350305579834534
2014-05-08,10.1971,10.1971,10.1971,0.03219599555882799,0.0687599803841777
2014-05-09,10.2295,10.2295,10.2295,0.032210567304625924,0.06616283892816495
2014-05-12,10.2444,10.2444,10.2444,0.030974098211438417,0.06250120757615323
2014-05-14,10.2584,10.2584,10.2584,0.029761662624907058,0.059036835606427945
2014-05-15,10.275,10.275,10.275,0.028821543865985153,0.05600563306311169
2014-05-16,10.2221,10.2221,10.2221,0.026762862161271928,0.05578380213003235
2014-05-19,10.2562,10.2562,10.2562,0.027286943435466823,0.05423495912074436
2014-05-20,10.2155,10.2155,10.2155,0.025337876047219193,0.053268176326405424
2014-05-21,10.2166,10.2166,10.2166,0.02360659918670348,0.0495418780173764
2014-05-22,10.1954,10.1954,10.1954,0.021920413530510375,0.047517458158992394
2014-05-23,10.2349,10.2349,10.2349,0.023176098278331083,0.046944782576207246
2014-05-26,10.2327,10.2327,10.2327,0.021520662687021717,0.04374872667790674
2014-05-27,10.1734,10.1734,10.1734,0.01998347249509159,0.044859531915199015
2014-05-28,10.0476,10.0476,10.0476,0.01855608160258505,0.05064099392125635
2014-05-29,9.9961,9.9961,9.9961,0.017230647202400404,0.0507023514983094
2014-05-30,10.0193,10.0193,10.0193,0.017657029545086033,0.048737897819858676
2014-06-02,9.958,9.958,9.958,0.016395813149008457,0.04963519083272586
2014-06-03,9.9129,9.9129,9.9129,0.015224683638364994,0.049311248630388285
2014-06-04,9.9152,9.9152,9.9152,0.01430149194991035,0.04595330229964626
2014-06-05,9.8809,9.8809,9.8809,0.013279956810631039,0.04512092356395724
2014-06-06,9.9484,9.9484,9.9484,0.017152817038443038,0.046719429023674514
2014-06-09,9.9054,9.9054,9.9054,0.015927615821411393,0.04645375552198343
2014-06-10,9.9216,9.9216,9.9216,0.01594707183416769,0.044292772984698865
2014-06-11,9.9731,9.9731,9.9731,0.01848656670315577,0.04480757491436328
2014-06-12,9.9684,9.9684,9.9684,0.017166097652930357,0.04194274813476588
2014-06-13,10.0239,10.0239,10.0239,0.0199042335348638,0.04291112326799679
2014-06-16,10.0668,10.0668,10.0668,0.021546788282373622,0.04291032874885425
2014-06-17,9.9828,9.9828,9.9828,0.02000773197648979,0.04584530526679333
2014-06-18,10.0215,10.0215,10.0215,0.02134289397816912,0.04533492631916526
2014-06-19,10.0869,10.0869,10.0869,0.02448983012258564,0.04676814586779634
2014-06-20,10.3112,10.3112,10.3112,0.03876198511382949,0.05944899259152514
2014-06-23,10.3607,10.3607,10.3607,0.0395289861771274,0.058738350263559065
2014-06-24,10.4064,10.4064,10.4064,0.039969772878761155,0.057807039530447704
2014-06-25,10.3496,10.3496,10.3496,0.03711478910170679,0.05773510813541566
2014-06-26,10.3357,10.3357,10.3357,0.03446373273729916,0.05460402898288606
2014-06-27,10.3641,10.3641,10.3641,0.03403060897034932,0.052732312626965726
2014-06-30,10.3345,10.3345,10.3345,0.03159985118675294,0.051080004582182474
2014-07-02,10.4092,10.4092,10.4092,0.034678433244842016,0.05276714711202658
2014-07-03,10.3873,10.3873,10.3873,0.03220140229878187,0.050562350889739004
2014-07-04,10.387,10.387,10.387,0.029901302134583165,0.04697218296904331
2014-07-07,10.3288,10.3288,10.3288,0.027765494839255795,0.04777416989982601
2014-07-08,10.366,10.366,10.366,0.02843938806502326,0.04701887204983846
2014-07-09,10.3491,10.3491,10.3491,0.026408003203235882,0.044867524046278556
2014-07-10,10.3919,10.3919,10.3919,0.027578860117290445,0.04471984375725864
2014-07-14,10.2888,10.2888,10.2888,0.025608941537483984,0.04888985491745442
2014-07-15,10.2142,10.2142,10.2142,0.023779731427663698,0.05072629385192198
2014-07-16,10.1149,10.1149,10.1149,0.022081179182830576,0.05419584429107038
2014-07-17,10.1646,10.1646,10.1646,0.024053952098342653,0.053874712555993895
2014-07-18,10.2109,10.2109,10.2109,0.02564295551988964,0.053333661659137215
2014-07-21,10.177,10.177,10.177,0.023811315839897523,0.05194554296919891
2014-07-22,10.0978,10.0978,10.0978,0.02211050756561913,0.053892289899970434
2014-07-23,10.0958,10.0958,10.0958,0.020531185596646333,0.05018569776425818
2014-07-24,10.0265,10.0265,10.0265,0.019064672339743023,0.05155100506681118
2014-07-25,9.9983,9.9983,9.9983,0.01770291002976138,0.04988307613346752
2014-07-29,10.1032,10.1032,10.1032,0.02393127359906406,0.053812856409648335
2014-07-30,10.0566,10.0566,10.0566,0.02222189691341663,0.05329765238038772
2014-07-31,10.1073,10.1073,10.1073,0.02425604713388693,0.05311210578178866
2014-08-01,10.0576,10.0576,10.0576,0.02252347233860929,0.05286838394023231
2014-08-04,10.1042,10.1042,10.1042,0.024243224314422895,0.05242064223021569
2014-08-05,10.077,10.077,10.077,0.02251156543482126,0.05061916778520033
2014-08-06,10.0777,10.0777,10.0777,0.02095359647519118,0.047053512943400315
2014-08-07,10.2032,10.2032,10.2032,0.028421196726963284,0.052656833447443194
2014-08-08,10.2606,10.2606,10.2606,0.030491111246465866,0.05299563105834007
2014-08-13,10.1627,10.1627,10.1627,0.028313174728861162,0.05620308598274443
2014-08-14,10.1626,10.1626,10.1626,0.02629080510537108,0.05219572269826266
2014-08-15,10.1488,10.1488,10.1488,0.02441289045498743,0.04945317107695817
2014-08-18,10.0507,10.0507,10.0507,0.02266911256534547,0.05292794457146107
2014-08-19,10.0527,10.0527,10.0527,0.02119274738210643,0.04929023424492805
2014-08-20,10.0358,10.0358,10.0358,0.019678979711955973,0.046976646084576024
2014-08-21,9.9434,9.9434,9.9434,0.018273338303959115,0.05022117136424913
2014-08-22,9.9345,9.9345,9.9345,0.01696809985367632,0.04726965912394566
2014-08-25,9.9173,9.9173,9.9173,0.01575609272127087,0.04512182632937817
2014-08-26,9.9704,9.9704,9.9704,0.018423514669751565,0.04569169587727977
2014-08-27,9.9534,9.9534,9.9534,0.01710754933619788,0.0436422890289026
2014-08-28,9.9818,9.9818,9.9818,0.017914152955040855,0.042553554098266666
2014-08-29,9.9574,9.9574,9.9574,0.016634570601109365,0.041256871662676185
2014-09-01,10.0033,10.0033,10.0033,0.01872495841531581,0.04158852368677072
2014-09-02,9.9315,9.9315,9.9315,0.017387461385650393,0.04374648628057279
2014-09-03,9.8542,9.8542,9.8542,0.016145499858103936,0.046143165831960396
2014-09-04,9.8864,9.8864,9.8864,0.017292249868239337,0.04514722541539177
2014-09-05,9.8508,9.8508,9.8508,0.0160570891633651,0.04446528074286382
2014-09-08,9.844,9.844,9.844,0.014910154223124736,0.041774903546944984
2014-09-09,9.7823,9.7823,9.7823,0.013845143207187254,0.04319812472216321
2014-09-10,9.7893,9.7893,9.7893,0.013356204406673983,0.04061254438486594
2014-09-11,9.7488,9.7488,9.7488,0.012402189806197268,0.040604505500232764
2014-09-12,9.6629,9.6629,9.6629,0.011516319105754605,0.043839897964501766
2014-09-15,9.6788,9.6788,9.6788,0.011829439169629294,0.04184419096703738
2014-09-16,9.7067,9.7067,9.7067,0.012977336371798553,0.04084817732653463
2014-09-17,9.675,9.675,9.675,0.01205038377381294,0.04019473608892494
2014-09-18,9.593,9.593,9.593,0.011189642075683444,0.043180826368287496
2014-09-19,9.5656,9.5656,9.5656,0.01039038192742034,0.042053624484838396
2014-09-22,9.5182,9.5182,9.5182,0.009648211789747459,0.042435508450207056
2014-09-23,9.5853,9.5853,9.5853,0.013751910947622636,0.04419725784662083
2014-09-24,9.5654,9.5654,9.5654,0.012769631594221018,0.042461739429005045
2014-09-25,9.4886,9.4886,9.4886,0.01185751505177666,0.04491447232693329
2014-09-26,9.602,9.602,9.602,0.0191105496909355,0.049806295732152374
2014-09-29,9.5896,9.5896,9.5896,0.01774551042729725,0.04713441746557003
2014-09-30,9.5853,9.5853,9.5853,0.016477973968204586,0.04407481621802936
2014-10-01,9.514,9.514,9.514,0.015300975827618543,0.04601947220245589
2014-10-02,9.5895,9.5895,9.5895,0.019600906125645783,0.048125224187994746
2014-10-03,9.5242,9.5242,9.5242,0.01820084140238537,0.049351993888852176
2014-10-07,9.5724,9.5724,9.5724,0.020343638445072105,0.04926970861107699
2014-10-08,9.6353,9.6353,9.6353,0.023383378556138444,0.05024330085314298
2014-10-09,9.6582,9.6582,9.6582,0.023348851516414266,0.04829020793506133
2014-10-10,9.6108,9.6108,9.6108,0.02168107640809896,0.04822662165398563
2014-10-13,9.6673,9.6673,9.6673,0.02416814237894902,0.048817577250129494
2014-10-15,9.6653,9.6653,9.6653,0.023850081949195894,0.0484896456901627
2014-10-16,9.7647,9.7647,9.7647,0.029246504667110425,0.05212609956943674
2014-10-17,9.7158,9.7158,9.7158,0.02715746861945968,0.051895663885905524
2014-10-20,9.7257,9.7257,9.7257,0.025924792289498275,0.048895973608340845
2014-10-24,9.6779,9.6779,9.6779,0.026114234167985827,0.05338530377453898
2014-10-28,9.6656,9.6656,9.6656,0.022516865175457163,0.04686538947906676
2014-10-30,9.5056,9.5056,9.5056,0.01987270517679724,0.05278852460184837
2014-10-31,9.3261,9.3261,9.3261,0.018453226235597437,0.06183934427314486
2014-11-03,9.2531,9.2531,9.2531,0.017135138647340478,0.06263653396792025
2014-11-05,9.1902,9.1902,9.1902,0.016087951180615005,0.06122844000295159
2014-11-06,9.1233,9.1233,9.1233,0.014938811810571077,0.061633551431312224
2014-11-07,9.133,9.133,9.133,0.014564610966958763,0.057924012043361256
2014-11-11,9.1769,9.1769,9.1769,0.025007751292939022,0.07266560222106162
2014-11-12,9.2876,9.2876,9.2876,0.031128626200586207,0.0753823449195572
2014-11-13,9.238,9.238,9.238,0.028905152900544333,0.07354074885387453
2014-11-14,9.1886,9.1886,9.1886,0.026840499121934022,0.07181640965002638
2014-11-17,9.4378,9.4378,9.4378,0.042723320613224466,0.08448666610359593
2014-11-18,9.4818,9.4818,9.4818,0.04281451199799418,0.08159476138191055
2014-11-19,9.5222,9.5222,9.5222,0.042642046855280315,0.07865227842605979
2014-11-21,9.4473,9.4473,9.4473,0.03818931591093046,0.07552670945920456
2014-11-24,9.5054,9.5054,9.5054,0.03961150763157825,0.07428194449783278
2014-11-25,9.5418,9.5418,9.5418,0.039382114229322696,0.07157609131941617
2014-11-26,9.5077,9.5077,9.5077,0.03656910607008536,0.06889922765374362
2014-11-27,9.4753,9.4753,9.4753,0.03395702706507926,0.06629213996419044
2014-11-28,9.4231,9.4231,9.4231,0.03153152513185931,0.0652855585381769
2014-12-01,9.2667,9.2667,9.2667,0.029279273336726506,0.0717937329283071
2014-12-02,9.5222,9.5222,9.5222,0.04543789666981745,0.0849156091477137
2014-12-03,9.5806,9.5806,9.5806,0.046363761193401964,0.0830216370657342
2014-12-08,9.5659,9.5659,9.5659,0.04018252878410678,0.07306202379647499
2014-12-09,9.6163,9.6163,9.6163,0.0409123481566707,0.0714433078110126
2014-12-11,9.7059,9.7059,9.7059,0.04439003757405129,0.0727402143959402
2014-12-12,9.6875,9.6875,9.6875,0.0412193206044762,0.06885877051051588
2014-12-15,9.6522,9.6522,9.6522,0.038275083418442185,0.06646171547405041
2014-12-16,9.5555,9.5555,9.5555,0.035541148888553455,0.06862159294018969
2014-12-17,9.5514,9.5514,9.5514,0.033002495396513926,0.06401290773017622
2014-12-19,9.5057,9.5057,9.5057,0.028456233275565575,0.058396333706121344
2014-12-22,9.5196,9.5196,9.5196,0.027416502327310986,0.0552180241556842
2014-12-23,9.4059,9.4059,9.4059,0.02545818073250306,0.05939530814456388
2014-12-26,9.454,9.454,9.454,0.02770832930506644,0.05912605651240465
2014-12-29,9.5187,9.5187,9.5187,0.03035059149756171,0.059524195332947186
2014-12-30,9.4613,9.4613,9.4613,0.02818269210487873,0.059372467094879616
2015-01-05,9.5253,9.5253,9.5253,0.030741071240244538,0.05970300515953108
2015-01-06,9.634,9.634,9.634,0.036309566151655696,0.06320279050527891
2015-01-07,9.6642,9.6642,9.6642,0.0358731685693945,0.060845448326330334
2015-01-08,9.5862,9.5862,9.5862,0.03331079938586632,0.06207077344587813
2015-01-09,9.6277,9.6277,9.6277,0.03389574228687594,0.06060143248545834
2015-01-12,9.6996,9.6996,9.6996,0.036610332123527614,0.061408473022211266
2015-01-13,9.8457,9.8457,9.8457,0.04443102268613283,0.06745786780633907
2015-01-14,9.7281,9.7281,9.7281,0.041257378208551916,0.07103944867731495
2015-01-15,9.7193,9.7193,9.7193,0.03831042262222678,0.06659377377179238
2015-01-16,9.9017,9.9017,9.9017,0.04860253529206769,0.07486564707380716
2015-01-19,10.0195,10.0195,10.0195,0.05354521134263435,0.07793238656853528
2015-01-20,10.1711,10.1711,10.1711,0.06054912481816035,0.08319435895649693
2015-01-21,10.2058,10.2058,10.2058,0.058702758759720385,0.07973047617389006
2015-01-22,10.0993,10.0993,10.0993,0.054509704562597495,0.08164258501861224
2015-01-23,10.1817,10.1817,10.1817,0.05650186852241195,0.08169668608871136
2015-01-26,10.0523,10.0523,10.0523,0.0524660207708111,0.08510406565380331
2015-01-27,10.0505,10.0505,10.0505,0.048718447858610306,0.0791537752499603
2015-01-28,10.0991,10.0991,10.0991,0.04870998729728103,0.07697136273210603
2015-01-29,10.0801,10.0801,10.0801,0.04523070249033238,0.07283055110838417
2015-01-30,9.9515,9.9515,9.9515,0.04199993802673722,0.07681408317207106
2015-02-02,10.0136,10.0136,10.0136,0.0434356567391132,0.07576307723120891
2015-02-03,10.0859,10.0859,10.0859,0.04549739554346227,0.07551571457183687
2015-02-04,9.9547,9.9547,9.9547,0.042247581576072106,0.07949316353099135
2015-02-05,9.9594,9.9594,9.9594,0.039565611463495506,0.07415079470734909
2015-02-06,9.9456,9.9456,9.9456,0.036739496358960115,0.06984002365682414
2015-02-09,9.7573,9.7573,9.7573,0.034115246619034395,0.07830145053847956
2015-02-10,9.7593,9.7593,9.7593,0.03182130043196043,0.07285134692858808
2015-02-11,9.7384,9.7384,9.7384,0.029548350401106115,0.06914053643368888
2015-02-12,9.679,9.679,9.679,0.027437753943884247,0.06844478383128254
2015-02-13,9.6527,9.6527,9.6527,0.025477914376463944,0.06543444212904814
2015-02-16,9.7027,9.7027,9.7027,0.027229491921002283,0.06433198197697333
2015-02-17,9.6001,9.6001,9.6001,0.025284528212359263,0.06706541183576101
2015-02-18,9.4933,9.4933,9.4933,0.02347849048290503,0.06990359670463521
2015-02-23,9.3826,9.3826,9.3826,0.021801455448411812,0.07281762551144695
2015-02-24,9.4209,9.4209,9.4209,0.022979922916382366,0.07035208083205785
2015-02-25,9.4915,9.4915,9.4915,0.026381356993783675,0.07036978934405376
2015-02-26,9.4868,9.4868,9.4868,0.024496974351370555,0.06567909010519275
2015-02-27,9.4064,9.4064,9.4064,0.022747190469129798,0.06673058366910763
2015-03-02,9.5053,9.5053,9.5053,0.02818667686419199,0.06902839912131425
2015-03-03,9.4317,9.4317,9.4317,0.02617334280246399,0.06935494204122043
2015-03-05,9.3968,9.3968,9.3968,0.024303818316573706,0.06689387475256173
2015-03-06,9.357,9.357,9.357,0.0225678312939613,0.06495859798452171
2015-03-09,9.2285,9.2285,9.2285,0.020955843344392634,0.06949726955705579
2015-03-10,9.159,9.159,9.159,0.01945899739122173,0.06949746458869463
2015-03-11,9.2357,9.2357,9.2357,0.02354764043470581,0.07001193140378778
2015-03-12,9.1964,9.1964,9.1964,0.02186566611794111,0.06781822201780287
2015-03-13,9.2066,9.2066,9.2066,0.02103240425237384,0.0637026347308169
2015-03-16,9.228,9.228,9.228,0.021058661091489985,0.06068101796432997
2015-03-17,9.1703,9.1703,9.1703,0.019554471013526416,0.060468088109735
2015-03-18,9.1299,9.1299,9.1299,0.018157723083988813,0.05903465324475393
2015-03-19,9.2277,9.2277,9.2277,0.02384645714941827,0.06180360658441446
2015-03-20,9.2653,9.2653,9.2653,0.024828853067316924,0.06007477754267053
2015-03-23,9.2735,9.2735,9.2735,0.023641077848222888,0.05636943628962266
2015-03-24,9.3439,9.3439,9.3439,0.026981000859064064,0.057371619411792425
2015-03-25,9.3651,9.3651,9.3651,0.026568072226273796,0.05478793231095014
2015-03-26,9.5199,9.5199,9.5199,0.0357274956386828,0.06193165143159655
2015-03-27,9.4283,9.4283,9.4283,0.03317553166449117,0.06405081918648249
2015-03-30,9.3369,9.3369,9.3369,0.03080585083131323,0.06600433210173376
2015-03-31,9.2596,9.2596,9.2596,0.028605432914790854,0.06681116552303844
2015-04-01,9.281,9.281,9.281,0.02809075913516293,0.06356751084282139
2015-04-02,9.4136,9.4136,9.4136,0.03555570491122273,0.06849840292547701
2015-04-07,9.483,9.483,9.483,0.0379731545604211,0.06856280271651435
2015-04-08,9.4845,9.4845,9.4845,0.03536792923467674,0.06377260252247761
2015-04-09,9.3805,9.3805,9.3805,0.032841648575056975,0.06664598805658642
2015-04-10,9.4347,9.4347,9.4347,0.03436724510541003,0.06575698890968737
2015-04-16,9.4157,9.4157,9.4157,0.03191244188359503,0.06241720398756685
2015-04-17,9.4037,9.4037,9.4037,0.029632981749052528,0.05881597513131198
2015-04-20,9.4008,9.4008,9.4008,0.027516340195548775,0.05482197690764686
2015-04-21,9.3382,9.3382,9.3382,0.025550887324438148,0.05537754998567207
2015-04-22,9.3603,9.3603,9.3603,0.025304395372692565,0.05300058212955264
2015-04-23,9.298,9.298,9.298,0.02349693856035738,0.05366482626315606
2015-04-24,9.3482,9.3482,9.3482,0.02540430009176044,0.053417338672930643
2015-04-27,9.3219,9.3219,9.3219,0.023589707228063268,0.05148038591057851
2015-04-28,9.4375,9.4375,9.4375,0.030161870997487364,0.056060358345537235
2015-04-29,9.5485,9.5485,9.5485,0.035936023069095456,0.05998461846371319
2015-04-30,9.567,9.567,9.567,0.034690592849874316,0.05702143143059079
2015-05-06,9.5644,9.5644,9.5644,0.03221269336059758,0.0531341863284058
2015-05-07,9.5476,9.5476,9.5476,0.029911786691983466,0.05053888730494824
2015-05-08,9.5675,9.5675,9.5675,0.029196659071127617,0.0483503953545949
2015-05-11,9.6138,9.6138,9.6138,0.030418326280332694,0.04820393854355231
2015-05-12,9.6451,9.6451,9.6451,0.030481302974594636,0.046996514361869995
2015-05-13,9.6413,9.6413,9.6413,0.028304067047837875,0.04391104905030785
2015-05-14,9.7722,9.7722,9.7722,0.03563234797299235,0.050124545546714465
2015-05-15,9.8339,9.8339,9.8339,0.037494323117778616,0.05095136372194915
2015-05-18,9.8489,9.8489,9.8489,0.03588758575222304,0.0483834091703814
2015-05-19,9.8063,9.8063,9.8063,0.033324186769921396,0.047970308515354165
2015-05-20,9.7476,9.7476,9.7476,0.03094388771492701,0.04873671504997172
2015-05-21,9.7409,9.7409,9.7409,0.02873361002100365,0.045734092546402344
2015-05-22,9.7243,9.7243,9.7243,0.026681209305217675,0.043653085935945066
2015-05-25,9.7208,9.7208,9.7208,0.024775408640559268,0.04078500836909177
2015-05-26,9.6981,9.6981,9.6981,0.023005736594805034,0.03949322205701382
2015-05-27,9.6636,9.6636,9.6636,0.021362469695176103,0.03913656333865566
2015-05-28,9.6628,9.6628,9.6628,0.019836579002663526,0.03639823738589453
2015-05-29,9.6324,9.6324,9.6324,0.018419680502473276,0.03596979185833065
2015-06-02,9.6466,9.6466,9.6466,0.01811827475229653,0.03441480672559267
2015-06-03,9.6335,9.6335,9.6335,0.016824112269989634,0.03289232053090745
2015-06-04,9.5944,9.5944,9.5944,0.015622389964990374,0.03333572620727117
2015-06-05,9.5309,9.5309,9.5309,0.014506504967491063,0.035490317192466043
2015-06-08,9.548,9.548,9.548,0.014691754612670218,0.03417672310728984
2015-06-09,9.5752,9.5752,9.5752,0.015585200711765243,0.03367838574248347
2015-06-10,9.5851,9.5851,9.5851,0.015179114946639155,0.03197992961802036
2015-06-11,9.5964,9.5964,9.5964,0.014902035307593396,0.03050279178816166
2015-06-12,9.5734,9.5734,9.5734,0.013837604214193867,0.02996687808900723
2015-06-15,9.5649,9.5649,9.5649,0.01284920391318002,0.028433529654078124
2015-06-16,9.5823,9.5823,9.5823,0.013174260776524326,0.027645420393072564
2015-06-17,9.5595,9.5595,9.5595,0.01223324214962973,0.027299318936424538
2015-06-18,9.6693,9.6693,9.6693,0.019202296281799033,0.033192224726679924
2015-06-19,9.7103,9.7103,9.7103,0.020759275118813418,0.033749922960488524
2015-06-22,9.6641,9.6641,9.6641,0.019276469753183888,0.034639214177596536
2015-06-23,9.5975,9.5975,9.5975,0.017899579056527896,0.03692212745062531
2015-06-24,9.5518,9.5518,9.5518,0.01662103769534733,0.03754911834700921
2015-06-25,9.5428,9.5428,9.5428,0.015433820717108235,0.03550989560793715
2015-06-26,9.5643,9.5643,9.5643,0.015867119237314764,0.03450918877879876
2015-06-29,9.5814,9.5814,9.5814,0.01595518214893521,0.033265675294598916
2015-06-30,9.5535,9.5535,9.5535,0.014815526281154123,0.03288241277355619
2015-07-02,9.4675,9.4675,9.4675,0.013757274403928828,0.03667652614687363
2015-07-03,9.4989,9.4989,9.4989,0.015017469089362585,0.036299631422097044
2015-07-06,9.4763,9.4763,9.4763,0.013944792725836685,0.035321086320518724
2015-07-07,9.5268,9.5268,9.5268,0.016555878959705464,0.03640529444048164
2015-07-08,9.4259,9.4259,9.4259,0.01537331617686936,0.041012059123304336
2015-07-09,9.4952,9.4952,9.4952,0.019225222164235844,0.04303262632878261
2015-07-10,9.4854,9.4854,9.4854,0.017851992009647568,0.040658867305298156
2015-07-13,9.4353,9.4353,9.4353,0.01657684972324417,0.04133323392634832
2015-07-14,9.4463,9.4463,9.4463,0.016178503314441088,0.03916657436018066
2015-07-15,9.4571,9.4571,9.4571,0.015794324506266704,0.03714039047731058
2015-07-16,9.4097,9.4097,9.4097,0.014666158470104797,0.037873219728931234
2015-07-20,9.2335,9.2335,9.2335,0.01361857572224017,0.04775370403400768
2015-07-21,9.1879,9.1879,9.1879,0.012645820313508728,0.04759986803157845
2015-07-22,9.1115,9.1115,9.1115,0.01174254743397239,0.049657020315037236
2015-07-23,9.2355,9.2355,9.2355,0.019760936902974403,0.054967233149677476
2015-07-24,9.1072,9.1072,9.1072,0.018349441409904802,0.06020528792470047
2015-07-27,9.2388,9.2388,9.2388,0.02643876702348295,0.06530491021579321
2015-07-28,9.1809,9.1809,9.1809,0.024550283664662737,0.06477598805752227
2015-07-29,9.2322,9.2322,9.2322,0.026460977688615488,0.06381341748198506
2015-07-31,9.164,9.164,9.164,0.02457090785371438,0.06412674480470047
2015-08-03,9.2142,9.2142,9.2142,0.026401557292734797,0.06313197731865046
2015-08-04,9.1804,9.1804,9.1804,0.02451573177182517,0.06103683608160395
2015-08-05,9.1715,9.1715,9.1715,0.022764608073837653,0.057312776361489425
2015-08-06,9.173,9.173,9.173,0.021245707497134968,0.053326149478525896
2015-08-11,9.4346,9.4346,9.4346,0.03841387124733959,0.0682028530872026
2015-08-13,9.4355,9.4355,9.4355,0.03573430901538673,0.06339550643811667
2015-08-14,9.4528,9.4528,9.4528,0.03441757265714486,0.060102970263965515
2015-08-17,9.4898,9.4898,9.4898,0.034602031753063145,0.058452758102253755
2015-08-18,9.5675,9.5675,9.5675,0.03768045805641579,0.059827561094949924
2015-08-19,9.5688,9.5688,9.5688,0.03508185390952885,0.05564702101673913
2015-08-20,9.7126,9.7126,9.7126,0.04284743577313398,0.06194366237268638
2015-08-21,9.8502,9.8502,9.8502,0.049615476075052914,0.067347686488923
2015-08-24,9.9126,9.9126,9.9126,0.05052865635540629,0.06699428031114281
2015-08-25,9.7734,9.7734,9.7734,0.046919466615734415,0.07215183171748968
2015-08-26,9.7178,9.7178,9.7178,0.04356807614318196,0.07096955802338328
2015-08-27,9.6228,9.6228,9.6228,0.04045607070438324,0.07268601816457024
2015-08-28,9.7186,9.7186,9.7186,0.04440920851121305,0.07433701686710098
2015-09-01,9.7785,9.7785,9.7785,0.04249926652242342,0.06830436658438802
2015-09-02,9.7769,9.7769,9.7769,0.0394636046279646,0.06353976897121742
2015-09-03,9.7311,9.7311,9.7311,0.03664477572596713,0.062272642616130455
2015-09-04,9.6717,9.6717,9.6717,0.03402729174554091,0.06206745385783543
2015-09-08,9.7102,9.7102,9.7102,0.031898532168349106,0.05607601888762346
2015-09-10,9.5861,9.5861,9.5861,0.027504346614545913,0.057180342816369224
2015-09-15,9.5253,9.5253,9.5253,0.023715482540093157,0.05352947926513471
2015-09-16,9.5582,9.5582,9.5582,0.024371519501515053,0.05205594503191078
2015-09-17,9.5907,9.5907,9.5907,0.02495212525140688,0.050659091815345766
2015-09-21,9.7612,9.7612,9.7612,0.033450046772896785,0.05561574753466042
2015-09-22,9.7781,9.7781,9.7781,0.032267900574832704,0.05285033699647037
2015-09-23,9.7635,9.7635,9.7635,0.029963050533773225,0.05011817006815104
2015-09-28,9.8783,9.8783,9.8783,0.035485997654120804,0.05505750378325278
2015-09-29,9.8243,9.8243,9.8243,0.03295128353596932,0.054981967798734745
2015-09-30,9.7746,9.7746,9.7746,0.030597620426257226,0.05460468438453938
