date,open,high,low,close
2001-09-10,341.3,341.3,331.65,331.65
2001-09-11,332.65,333.12,329.23,330.37
2001-09-13,318.45,318.45,298.04,308.17
2001-09-14,308.41,308.41,278.34,288.1
2001-09-17,271.92,273.46,266.07,270.61
2001-09-18,283.13,284.27,268.89,274.21
2001-09-19,278.39,287.13,278.39,287.13
2001-09-20,282.11,282.11,278.72,279.8
2001-09-21,276.76,276.76,271.13,274.6
2001-09-24,274.34,279.49,274.0,279.49
2001-09-25,283.55,284.39,276.72,276.72
2001-09-26,276.74,278.27,275.67,275.67
2001-09-27,275.3,277.24,274.44,274.76
2001-09-28,276.66,277.93,276.41,277.04
2001-10-01,277.25,277.25,273.09,273.09
2001-10-02,273.39,277.92,273.3,276.49
2001-10-03,276.94,278.06,276.09,276.09
2001-10-04,277.56,283.63,277.56,283.02
2001-10-05,282.83,282.83,280.88,280.88
2001-10-08,276.02,278.62,274.56,277.28
2001-10-09,279.22,286.6,279.22,286.6
2001-10-10,286.5,288.02,285.99,286.72
2001-10-11,290.77,291.47,286.42,286.42
2001-10-12,288.5,288.5,284.83,284.97
2001-10-15,285.29,285.29,280.64,282.06
2001-10-16,282.97,284.58,282.27,283.42
2001-10-17,284.52,287.83,284.36,287.83
2001-10-18,285.76,288.86,285.03,286.15
2001-10-19,287.01,288.61,284.07,284.72
2001-10-22,284.48,285.19,281.94,283.43
2001-10-24,284.56,285.28,282.64,284.06
2001-10-25,284.51,284.56,280.62,280.62
2001-10-26,281.74,282.23,279.27,280.6
2001-10-29,281.0,281.28,276.75,278.16
2001-10-30,277.49,277.49,273.6,273.6
2001-10-31,273.88,275.19,273.27,275.09
2001-11-01,275.08,275.58,273.64,273.64
2001-11-02,274.98,276.41,274.22,274.22
2001-11-05,274.31,274.39,271.64,272.99
2001-11-06,273.61,273.66,270.91,271.44
2001-11-07,271.69,271.69,265.22,265.22
2001-11-08,265.17,268.34,265.13,268.34
2001-11-09,268.18,269.77,267.15,268.11
2001-11-12,268.43,272.29,268.43,271.75
2001-11-13,271.31,272.41,270.7,270.9
2001-11-14,272.51,272.61,267.2,267.2
2001-11-15,267.21,268.28,265.68,268.28
2001-11-16,269.01,276.01,269.01,275.54
2001-11-19,276.1,278.75,275.0,276.97
2001-11-20,279.67,283.94,279.67,283.84
2001-11-21,287.2,291.62,286.61,291.21
2001-11-22,292.09,295.46,289.65,293.14
2001-11-23,294.78,298.57,294.76,296.77
2001-11-26,298.35,298.91,292.56,292.56
2001-11-27,294.15,298.1,294.11,296.46
2001-11-28,295.4,295.97,291.93,292.98
2001-11-29,292.35,297.97,292.21,297.87
2001-11-30,299.76,303.37,299.76,302.62
2001-12-03,303.89,305.84,302.2,302.2
2001-12-04,303.33,304.4,300.73,303.81
2001-12-06,308.34,309.83,305.19,305.25
2001-12-07,305.45,307.66,301.17,304.05
2001-12-11,303.47,303.47,294.73,294.86
2001-12-12,295.71,299.28,295.45,297.71
2001-12-13,297.82,298.95,294.61,294.61
2001-12-14,294.05,294.25,291.54,294.0
2001-12-17,294.38,295.99,293.45,293.51
2001-12-18,294.48,296.39,292.87,292.87
2001-12-19,293.66,295.56,292.81,295.34
2001-12-20,295.43,298.7,294.85,297.92
2001-12-21,297.08,298.17,295.46,296.69
2001-12-24,297.16,302.07,297.16,302.01
2001-12-25,303.12,303.68,301.04,301.81
2001-12-26,302.52,306.64,302.52,304.44
2001-12-27,306.3,308.02,300.72,301.17
2001-12-28,302.35,304.59,301.72,303.85
2002-01-02,304.0,305.2,302.38,305.19
2002-01-03,305.85,312.43,305.85,312.05
2002-01-04,316.19,318.01,314.3,315.73
2002-01-07,318.66,321.15,316.83,317.69
2002-01-08,315.86,318.8,315.06,318.64
2002-01-09,320.6,323.84,319.24,319.24
2002-01-10,318.91,319.33,315.57,319.3
2002-01-11,319.32,322.55,318.1,322.55
2002-01-14,321.92,326.22,321.53,325.66
2002-01-15,325.47,327.16,322.94,323.39
2002-01-16,324.4,327.3,319.55,319.57
2002-01-17,317.14,319.18,316.42,319.18
2002-01-18,320.75,321.48,317.52,317.52
2002-01-21,317.56,317.98,314.38,314.38
2002-01-22,314.95,317.94,314.95,317.27
2002-01-23,318.15,326.93,318.15,326.92
2002-01-24,330.07,335.78,328.83,333.96
2002-01-25,336.83,339.82,335.11,338.99
2002-01-28,339.85,340.96,337.49,337.49
2002-01-29,338.03,340.03,336.13,339.69
2002-01-30,338.17,341.7,336.8,340.4
2002-01-31,343.41,345.48,340.72,340.82
2002-02-01,342.23,344.54,335.45,336.65
2002-02-04,336.5,338.93,335.14,336.15
2002-02-05,335.93,343.37,335.93,343.37
2002-02-06,343.98,348.75,342.0,348.17
2002-02-07,349.33,350.53,346.77,346.77
2002-02-08,347.63,355.23,347.63,353.59
2002-02-11,356.09,358.69,355.98,356.94
2002-02-12,358.72,359.71,352.85,353.69
2002-02-13,353.73,361.99,353.73,361.99
2002-02-14,363.15,366.81,361.95,365.3
2002-02-15,366.32,375.62,365.22,373.02
2002-02-18,376.49,380.75,375.63,375.63
2002-02-19,378.26,380.0,368.67,370.19
2002-02-20,370.15,376.31,368.2,376.31
2002-02-21,377.62,377.62,361.49,361.49
2002-02-22,361.46,362.24,350.48,351.32
2002-02-25,351.34,357.6,350.82,356.65
2002-02-27,359.37,372.22,359.37,372.22
2002-02-28,375.58,376.85,370.22,371.81
2002-03-01,374.82,380.72,374.75,380.65
2002-03-04,388.29,391.0,385.96,391.0
2002-03-05,392.62,394.4,383.81,384.55
2002-03-06,387.76,393.07,386.7,391.71
2002-03-07,394.22,394.3,386.76,391.67
2002-03-08,393.02,396.7,390.65,390.65
2002-03-11,390.57,391.49,386.34,387.78
2002-03-12,389.01,391.85,384.36,384.74
2002-03-13,385.17,385.23,374.74,378.61
2002-03-14,378.19,382.44,375.96,382.16
2002-03-15,382.45,382.47,376.72,377.39
2002-03-18,377.9,380.41,374.72,374.73
2002-03-19,375.97,377.36,371.11,375.9
2002-03-20,377.53,383.34,376.43,383.34
2002-03-21,382.78,389.73,382.45,386.33
2002-03-22,387.93,390.14,385.4,389.31
2002-03-25,390.6,392.46,386.62,387.12
2002-03-26,387.62,388.65,384.79,384.8
2002-03-27,384.74,385.6,376.67,377.1
2002-03-28,377.52,381.74,376.95,379.55
2002-03-29,379.93,380.54,371.52,373.95
2002-04-01,373.97,375.52,370.36,375.52
2002-04-02,375.83,376.82,370.55,370.82
2002-04-03,369.37,369.37,362.38,364.11
2002-04-04,361.95,364.64,360.47,361.95
2002-04-05,362.88,370.44,362.88,369.99
2002-04-09,371.29,373.84,369.06,370.86
2002-04-10,371.54,373.73,370.39,372.67
2002-04-11,374.44,379.13,374.44,377.95
2002-04-12,377.5,379.63,375.48,379.63
2002-04-17,383.53,390.86,383.47,390.73
2002-04-18,392.5,393.32,387.48,387.48
2002-04-19,388.7,391.34,385.17,386.51
2002-04-22,387.3,389.62,385.41,386.92
2002-04-23,386.07,386.07,380.63,381.43
2002-04-24,381.11,384.0,379.6,380.76
2002-04-25,379.69,380.59,373.04,373.04
2002-04-26,374.1,376.5,373.39,376.44
2002-04-29,374.04,374.44,370.61,371.01
2002-04-30,371.12,372.7,368.89,371.42
2002-05-02,372.71,374.93,369.86,369.86
2002-05-03,371.4,374.05,369.35,374.05
2002-05-07,372.61,374.65,371.13,374.65
2002-05-08,376.84,382.48,375.62,382.48
2002-05-09,387.07,387.07,380.09,380.7
2002-05-10,381.75,382.47,377.38,382.09
2002-05-13,381.32,381.84,379.89,380.67
2002-05-14,382.3,382.9,380.52,382.09
2002-05-15,383.16,383.75,375.83,375.83
2002-05-16,376.89,378.15,374.66,376.18
2002-05-17,376.26,379.08,375.97,378.23
2002-05-20,378.81,381.02,378.51,381.02
2002-05-21,380.98,385.64,380.98,385.64
2002-05-22,386.05,388.28,385.48,386.97
2002-05-23,388.31,394.56,387.9,392.85
2002-05-24,394.88,396.48,391.41,392.09
2002-05-28,392.9,404.81,392.9,403.04
2002-05-29,405.85,412.4,405.85,409.11
2002-05-30,412.27,412.89,404.51,407.41
2002-05-31,407.84,410.71,404.77,407.96
2002-06-03,409.07,411.01,406.77,406.77
2002-06-04,406.6,407.74,402.32,402.54
2002-06-05,402.81,411.07,402.81,411.07
2002-06-06,412.82,419.54,412.82,417.76
2002-06-07,418.68,423.21,415.56,417.33
2002-06-10,419.07,423.9,418.56,423.65
2002-06-11,425.68,425.72,417.89,418.85
2002-06-12,418.87,429.23,418.87,423.61
2002-06-13,424.05,428.76,421.17,426.45
2002-06-14,428.51,430.67,421.51,422.44
2002-06-17,422.42,424.19,416.35,417.39
2002-06-18,419.29,419.52,414.47,418.52
2002-06-19,418.45,418.77,405.0,406.47
2002-06-20,405.61,406.23,400.15,403.31
2002-06-21,399.73,399.73,393.46,395.46
2002-06-24,393.91,394.43,388.92,393.88
2002-06-25,394.67,398.69,393.15,398.53
2002-06-26,395.37,395.42,379.45,381.21
2002-06-27,384.89,386.02,381.9,383.02
2002-06-28,386.24,391.92,386.24,389.1
2002-07-02,388.12,390.78,387.31,390.78
2002-07-03,390.14,396.5,390.14,395.15
2002-07-04,397.05,398.61,394.53,397.79
2002-07-05,398.39,402.72,396.41,401.1
2002-07-08,404.05,404.75,398.73,398.75
2002-07-09,399.96,403.36,397.85,403.22
2002-07-10,402.94,404.15,401.34,402.97
2002-07-11,400.58,404.27,396.88,397.97
2002-07-12,400.47,402.65,399.4,400.66
2002-07-15,401.31,401.62,398.53,399.36
2002-07-16,399.63,400.14,392.28,392.55
2002-07-17,392.71,394.32,390.07,394.32
2002-07-18,395.61,398.03,393.69,397.91
2002-07-19,395.86,397.54,394.14,394.27
2002-07-22,391.51,391.51,383.07,383.07
2002-07-23,383.07,388.1,383.05,387.96
2002-07-24,385.88,385.88,373.57,374.44
2002-07-26,374.83,375.29,365.2,366.47
2002-07-29,367.47,370.26,365.96,366.48
2002-07-30,372.2,375.17,372.2,374.08
2002-07-31,374.12,376.36,373.02,376.02
2002-08-01,376.08,379.07,376.08,376.68
2002-08-02,376.42,376.42,368.98,370.46
2002-08-05,369.52,369.52,362.07,362.14
2002-08-06,360.44,362.69,358.29,362.66
2002-08-07,365.62,369.13,364.47,367.04
2002-08-08,367.99,368.41,360.03,360.03
2002-08-09,363.56,368.8,363.56,367.07
2002-08-13,367.27,368.6,362.14,366.47
2002-08-14,366.62,371.26,364.53,371.19
2002-08-15,374.31,376.78,370.77,371.62
2002-08-16,373.45,376.09,371.0,373.03
2002-08-19,373.55,373.55,369.0,370.21
2002-08-20,372.67,374.97,371.19,373.25
2002-08-21,372.93,372.97,369.51,372.22
2002-08-22,372.61,374.42,368.32,368.32
2002-08-23,369.67,369.83,365.59,367.01
2002-08-26,366.99,369.07,366.21,369.02
2002-08-27,368.82,371.47,367.19,370.14
2002-08-28,370.38,372.1,364.26,365.13
2002-08-29,364.77,364.77,361.25,362.14
2002-08-30,361.94,363.17,359.53,361.16
2002-09-02,360.55,360.83,356.84,357.36
2002-09-03,357.09,359.18,355.59,355.59
2002-09-04,353.15,353.15,347.42,351.94
2002-09-05,352.38,352.9,350.05,350.05
2002-09-06,348.47,353.79,347.99,353.55
2002-09-09,354.13,354.36,352.4,353.23
2002-09-10,354.51,360.61,354.51,360.61
2002-09-11,360.92,361.38,359.24,361.35
2002-09-12,361.07,366.88,361.07,361.49
2002-09-13,358.39,358.46,355.88,357.15
2002-09-16,356.91,358.22,351.36,351.88
2002-09-17,356.83,359.53,356.37,359.3
2002-09-18,355.5,355.5,352.9,354.0
2002-09-19,354.1,356.01,352.34,352.34
