date,ytm
2016-04-02,2.380406
2016-04-03,2.3806599999999998
2016-04-04,2.353289
2016-04-05,2.338924
2016-04-06,2.339158
2016-04-07,2.349125
2016-04-08,2.380476
2016-04-09,2.380729
2016-04-10,2.380988
2016-04-11,2.413347
2016-04-12,2.413891
2016-04-13,2.414162
2016-04-14,2.414433
2016-04-15,2.414704
2016-04-16,2.414975
2016-04-17,2.415249
2016-04-18,2.392438
2016-04-19,2.39131
2016-04-20,2.391308
2016-04-21,2.441437
2016-04-22,2.46487
2016-04-23,2.465159
2016-04-24,2.46545
2016-04-25,2.456756
2016-04-26,2.455371
2016-04-27,2.477518
2016-04-28,2.470317
2016-04-29,2.480075
2016-04-30,2.48035
2016-05-01,2.480639
2016-05-02,2.480933
2016-05-03,2.498252
2016-05-04,2.486424
2016-05-05,2.486714
2016-05-06,2.4870039999999998
2016-05-07,2.4872959999999997
2016-05-08,2.48759
2016-05-09,2.473969
2016-05-10,2.4746129999999997
2016-05-11,2.481601
2016-05-12,2.475335
2016-05-13,2.482375
2016-05-14,2.482622
2016-05-15,2.482911
2016-05-16,2.484434
2016-05-17,2.547785
2016-05-18,2.601022
2016-05-19,2.692927
2016-05-20,2.6932549999999997
2016-05-21,2.693581
2016-05-22,2.693904
2016-05-23,2.6724
2016-05-24,2.646788
2016-05-25,2.667212
2016-05-26,2.679518
2016-05-27,2.68779
2016-05-28,2.688096
2016-05-29,2.688411
2016-05-30,2.731306
2016-05-31,2.845995
2016-06-01,2.838661
2016-06-02,2.803609
2016-06-03,2.773215
2016-06-04,2.773557
2016-06-05,2.7739
2016-06-06,2.696852
2016-06-07,2.696698
2016-06-08,2.687781
2016-06-09,2.6244259999999997
2016-06-10,2.642412
2016-06-11,2.642732
2016-06-12,2.643051
2016-06-13,2.650864
2016-06-14,2.671027
2016-06-15,2.695153
2016-06-16,2.6936780000000002
2016-06-17,2.683767
2016-06-18,2.6841
2016-06-19,2.684432
2016-06-20,2.697192
2016-06-21,2.69125
2016-06-22,2.7015890000000002
2016-06-23,2.711059
2016-06-24,2.670215
2016-06-25,2.67054
2016-06-26,2.670866
2016-06-27,2.620928
2016-06-28,2.592554
2016-06-29,2.603944
2016-06-30,2.626651
2016-07-01,2.62696
2016-07-02,2.627269
2016-07-03,2.627581
2016-07-04,2.613101
2016-07-05,2.603956
2016-07-06,2.588896
2016-07-07,2.579479
2016-07-08,2.593891
2016-07-09,2.5942119999999997
2016-07-10,2.5945359999999997
2016-07-11,2.591581
2016-07-12,2.627974
2016-07-13,2.606527
2016-07-14,2.600987
2016-07-15,2.626846
2016-07-16,2.627177
2016-07-17,2.627511
2016-07-18,2.6278449999999998
2016-07-19,2.628182
2016-07-20,2.6536239999999998
2016-07-21,2.673071
2016-07-22,2.669885
2016-07-23,2.670232
2016-07-24,2.67058
2016-07-25,2.681001
2016-07-26,2.670425
2016-07-27,2.694099
2016-07-28,2.67732
2016-07-29,2.673985
2016-07-30,2.674325
2016-07-31,2.674646
2016-08-01,2.654575
2016-08-02,2.6577349999999997
2016-08-03,2.649187
2016-08-04,2.637095
2016-08-05,2.6427389999999997
2016-08-06,2.64307
2016-08-07,2.643394
2016-08-08,2.667271
2016-08-09,2.67445
2016-08-10,2.6740019999999998
2016-08-11,2.667234
2016-08-12,2.667568
2016-08-13,2.6679019999999998
2016-08-14,2.668228
2016-08-15,2.666423
2016-08-16,2.670322
2016-08-17,2.688122
2016-08-18,2.689856
2016-08-19,2.691528
2016-08-20,2.691872
2016-08-21,2.6922129999999997
2016-08-22,2.7083019999999998
2016-08-23,2.7043
2016-08-24,2.705982
2016-08-25,2.70153
2016-08-26,2.7090579999999997
2016-08-27,2.7094
2016-08-28,2.709752
2016-08-29,2.729955
2016-08-30,2.742645
2016-08-31,2.7522599999999997
2016-09-01,2.745743
2016-09-02,2.747138
2016-09-03,2.747508
2016-09-04,2.747881
2016-09-05,2.765805
2016-09-06,2.764799
2016-09-07,2.748534
2016-09-08,2.727782
2016-09-09,2.739613
2016-09-10,2.7399709999999997
2016-09-11,2.740331
2016-09-12,2.761354
2016-09-13,2.758281
2016-09-14,2.761793
2016-09-15,2.786036
2016-09-16,2.771981
2016-09-17,2.772359
2016-09-18,2.772741
2016-09-19,2.773126
2016-09-20,2.778548
2016-09-21,2.792775
2016-09-22,2.7567880000000002
2016-09-23,2.751203
2016-09-24,2.751569
2016-09-25,2.751935
2016-09-26,2.760236
2016-09-27,2.754932
2016-09-28,2.748534
2016-09-29,2.746631
2016-09-30,2.736428
2016-10-01,2.736786
2016-10-02,2.737144
2016-10-03,2.7358029999999998
2016-10-04,2.743618
2016-10-05,2.765889
2016-10-06,2.7700649999999998
2016-10-07,2.7761709999999997
2016-10-08,2.776543
2016-10-09,2.776918
2016-10-10,2.801278
2016-10-11,2.808766
2016-10-12,2.838391
2016-10-13,2.834817
2016-10-14,2.798835
2016-10-15,2.799217
2016-10-16,2.799597
2016-10-17,2.792134
2016-10-18,2.7731500000000002
2016-10-19,2.759589
2016-10-20,2.756523
2016-10-21,2.767407
2016-10-22,2.76777
2016-10-23,2.768134
2016-10-24,2.768499
2016-10-25,2.781072
2016-10-26,2.788552
2016-10-27,2.796396
2016-10-28,2.8269130000000002
2016-10-29,2.827286
2016-10-30,2.827655
2016-10-31,2.816255
2016-11-01,2.813708
2016-11-02,2.804887
2016-11-03,2.8017529999999997
2016-11-04,2.80635
2016-11-05,2.806691
2016-11-06,2.807036
2016-11-07,2.814926
2016-11-08,2.8170029999999997
2016-11-09,2.8178
2016-11-10,2.857798
2016-11-11,2.897386
2016-11-12,2.897762
2016-11-13,2.898137
2016-11-14,2.935638
2016-11-15,2.9417299999999997
2016-11-16,2.968909
2016-11-17,2.961094
2016-11-18,2.974159
2016-11-19,2.974573
2016-11-20,2.97499
2016-11-21,2.978157
2016-11-22,2.97409
2016-11-23,2.966414
2016-11-24,2.968414
2016-11-25,2.988187
2016-11-26,2.988614
2016-11-27,2.9890369999999997
2016-11-28,2.981396
2016-11-29,2.981022
2016-11-30,3.007874
2016-12-01,3.023447
2016-12-02,3.036423
2016-12-03,3.036866
2016-12-04,3.03731
2016-12-05,3.037755
2016-12-06,3.037585
2016-12-07,3.03917
2016-12-08,3.031433
2016-12-09,3.019486
2016-12-10,3.019914
2016-12-11,3.020342
2016-12-12,3.020772
2016-12-13,3.028913
2016-12-14,3.047699
2016-12-15,3.073743
2016-12-16,3.113908
2016-12-17,3.114362
2016-12-18,3.114746
2016-12-19,3.120976
2016-12-20,3.1235020000000002
2016-12-21,3.135259
2016-12-22,3.152413
2016-12-23,3.178209
2016-12-24,3.178673
2016-12-25,3.179139
2016-12-26,3.182778
2016-12-27,3.178407
2016-12-28,3.165194
2016-12-29,3.139966
2016-12-30,3.099879
2016-12-31,3.100425
2017-01-01,3.100878
2017-01-02,3.101331
2017-01-03,3.101786
2017-01-04,3.077412
2017-01-05,3.082755
2017-01-06,3.109385
2017-01-07,3.109844
2017-01-08,3.110303
2017-01-09,3.125601
2017-01-10,3.103248
2017-01-11,3.102173
2017-01-12,3.08441
2017-01-13,3.088803
2017-01-14,3.089257
2017-01-15,3.089717
2017-01-16,3.104402
2017-01-17,3.098467
2017-01-18,3.088383
2017-01-19,3.1053
2017-01-20,3.105602
2017-01-21,3.106068
2017-01-22,3.106532
2017-01-23,3.100568
2017-01-24,3.094545
2017-01-25,3.111682
2017-01-26,3.123763
2017-01-27,3.126928
2017-01-28,3.127408
2017-01-29,3.127888
2017-01-30,3.122317
2017-01-31,3.122178
2017-02-01,3.115348
2017-02-02,3.102779
2017-02-03,3.100938
2017-02-04,3.101424
2017-02-05,3.101913
2017-02-06,3.086716
2017-02-07,3.076543
2017-02-08,3.074111
2017-02-09,3.062874
2017-02-10,3.084239
2017-02-11,3.084725
2017-02-12,3.085206
2017-02-13,3.085695
2017-02-14,3.088644
2017-02-15,3.079517
2017-02-16,3.071671
2017-02-17,3.070244
2017-02-18,3.070729
2017-02-19,3.071213
2017-02-20,3.070753
2017-02-21,3.072064
2017-02-22,3.08308
2017-02-23,3.078505
2017-02-24,3.066938
2017-02-25,3.067423
2017-02-26,3.067911
2017-02-27,3.065094
2017-02-28,3.069484
2017-03-01,3.095174
2017-03-02,3.099908
2017-03-03,3.102759
2017-03-04,3.103247
2017-03-05,3.103738
2017-03-06,3.101368
2017-03-07,3.111648
2017-03-08,3.123563
2017-03-09,3.13775
2017-03-10,3.139706
2017-03-11,3.140203
2017-03-12,3.140703
2017-03-13,3.121242
2017-03-14,3.127592
2017-03-15,3.124753
2017-03-16,3.103928
2017-03-17,3.106869
2017-03-18,3.107359
2017-03-19,3.107854
2017-03-20,3.097582
2017-03-21,3.104857
2017-03-22,3.089323
2017-03-23,3.090334
2017-03-24,3.095056
2017-03-25,3.095535
2017-03-26,3.096015
2017-03-27,3.087883
2017-03-28,3.08308
2017-03-29,3.06683
2017-03-30,3.053272
2017-03-31,3.04751
2017-04-01,3.047948
2017-04-02,3.04839
2017-04-03,3.023984
2017-04-04,3.030634
2017-04-05,3.03741
2017-04-06,3.037836
2017-04-07,3.035542
2017-04-08,3.035971
2017-04-09,3.036397
2017-04-10,3.05035
2017-04-11,3.047281
2017-04-12,3.040072
2017-04-13,3.040507
2017-04-14,3.040943
2017-04-15,3.041379
2017-04-16,3.041822
2017-04-17,3.016802
2017-04-18,3.015239
2017-04-19,3.014817
2017-04-20,3.021023
2017-04-21,3.057782
2017-04-22,3.058224
2017-04-23,3.058667
2017-04-24,3.078973
2017-04-25,3.082564
2017-04-26,3.098218
2017-04-27,3.082304
2017-04-28,3.069922
2017-04-29,3.07038
2017-04-30,3.07083
2017-05-01,3.0713
2017-05-02,3.068395
2017-05-03,3.069361
2017-05-04,3.078643
2017-05-05,3.079334
2017-05-06,3.079797
2017-05-07,3.080262
2017-05-08,3.070011
2017-05-09,3.094844
2017-05-10,3.095308
2017-05-11,3.0987
2017-05-12,3.092663
2017-05-13,3.093124
2017-05-14,3.093551
2017-05-15,3.083246
2017-05-16,3.072625
2017-05-17,3.062083
2017-05-18,3.060097
2017-05-19,3.065691
2017-05-20,3.066157
2017-05-21,3.066622
2017-05-22,3.071868
2017-05-23,3.068674
2017-05-24,3.062023
2017-05-25,3.053442
2017-05-26,3.036947
2017-05-27,3.037401
2017-05-28,3.03785
2017-05-29,3.033184
2017-05-30,3.040253
2017-05-31,3.03536
2017-06-01,3.020886
2017-06-02,3.003162
2017-06-03,3.003611
2017-06-04,3.004059
2017-06-05,2.9949209999999997
2017-06-06,2.978731
2017-06-07,2.9686589999999997
2017-06-08,2.970333
2017-06-09,2.971218
2017-06-10,2.971661
2017-06-11,2.972106
2017-06-12,2.984136
2017-06-13,2.970358
2017-06-14,2.952269
2017-06-15,2.934703
2017-06-16,2.930894
2017-06-17,2.93132
2017-06-18,2.931755
2017-06-19,2.934195
2017-06-20,2.95126
2017-06-21,2.924395
2017-06-22,2.910471
2017-06-23,2.914481
2017-06-24,2.914908
2017-06-25,2.91533
2017-06-26,2.898924
2017-06-27,2.896503
2017-06-28,2.927435
2017-06-29,2.948518
2017-06-30,2.941038
2017-07-01,2.9414759999999998
2017-07-02,2.941911
2017-07-03,2.934976
2017-07-04,2.921622
2017-07-05,2.922428
2017-07-06,2.915279
2017-07-07,2.9257679999999997
2017-07-08,2.926211
2017-07-09,2.9266550000000002
2017-07-10,2.927097
2017-07-11,2.935164
2017-07-12,2.919923
2017-07-13,2.914259
2017-07-14,2.91216
2017-07-15,2.912606
2017-07-16,2.91305
2017-07-17,2.902672
2017-07-18,2.896157
2017-07-19,2.890779
2017-07-20,2.893913
2017-07-21,2.880316
2017-07-22,2.880763
2017-07-23,2.88121
2017-07-24,2.867238
2017-07-25,2.8713379999999997
2017-07-26,2.883123
2017-07-27,2.873525
2017-07-28,2.873977
2017-07-29,2.874431
2017-07-30,2.8748839999999998
2017-07-31,2.86083
2017-08-01,2.848527
2017-08-02,2.824716
2017-08-03,2.804063
2017-08-04,2.795153
2017-08-05,2.795591
2017-08-06,2.796035
2017-08-07,2.801463
2017-08-08,2.774228
2017-08-09,2.760399
2017-08-10,2.774333
2017-08-11,2.800269
2017-08-12,2.800726
2017-08-13,2.801185
2017-08-14,2.8016259999999997
2017-08-15,2.819887
2017-08-16,2.820699
2017-08-17,2.805265
2017-08-18,2.789575
2017-08-19,2.790016
2017-08-20,2.7904619999999998
2017-08-21,2.788423
2017-08-22,2.800102
2017-08-23,2.796437
2017-08-24,2.796858
2017-08-25,2.77405
2017-08-26,2.77449
2017-08-27,2.774928
2017-08-28,2.762438
2017-08-29,2.7479
2017-08-30,2.759923
2017-08-31,2.734134
2017-09-01,2.727134
2017-09-02,2.727558
2017-09-03,2.727984
2017-09-04,2.725792
2017-09-05,2.722286
2017-09-06,2.7112689999999997
2017-09-07,2.708033
2017-09-08,2.687834
2017-09-09,2.688255
2017-09-10,2.688676
2017-09-11,2.694582
2017-09-12,2.71069
2017-09-13,2.709558
2017-09-14,2.718168
2017-09-15,2.7123340000000002
2017-09-16,2.712779
2017-09-17,2.713232
2017-09-18,2.706986
2017-09-19,2.689278
2017-09-20,2.6765879999999997
2017-09-21,2.671692
2017-09-22,2.6619539999999997
2017-09-23,2.662403
2017-09-24,2.662836
2017-09-25,2.6410869999999997
2017-09-26,2.652915
2017-09-27,2.6846129999999997
2017-09-28,2.70533
2017-09-29,2.6819129999999998
2017-09-30,2.682308
2017-10-01,2.682728
2017-10-02,2.71015
2017-10-03,2.7008099999999997
2017-10-04,2.694391
2017-10-05,2.691826
2017-10-06,2.685949
2017-10-07,2.686353
2017-10-08,2.68675
2017-10-09,2.685657
2017-10-10,2.66991
2017-10-11,2.64514
2017-10-12,2.636966
2017-10-13,2.637355
2017-10-14,2.637744
2017-10-15,2.638135
2017-10-16,2.625185
2017-10-17,2.629449
2017-10-18,2.630621
2017-10-19,2.633098
2017-10-20,2.638324
2017-10-21,2.638724
2017-10-22,2.639126
2017-10-23,2.639527
2017-10-24,2.645255
2017-10-25,2.661245
2017-10-26,2.661664
2017-10-27,2.675229
2017-10-28,2.67575
2017-10-29,2.676171
2017-10-30,2.668032
2017-10-31,2.64942
2017-11-01,2.650105
2017-11-02,2.637384
2017-11-03,2.6264979999999998
2017-11-04,2.6269080000000002
2017-11-05,2.627318
2017-11-06,2.622153
2017-11-07,2.619574
2017-11-08,2.620298
2017-11-09,2.6201309999999998
2017-11-10,2.635877
2017-11-11,2.6363
2017-11-12,2.636725
2017-11-13,2.637337
2017-11-14,2.645228
2017-11-15,2.655513
2017-11-16,2.660362
2017-11-17,2.6518889999999997
2017-11-18,2.652306
2017-11-19,2.652724
2017-11-20,2.654365
2017-11-21,2.656892
2017-11-22,2.675254
2017-11-23,2.6795999999999998
2017-11-24,2.679304
2017-11-25,2.679735
2017-11-26,2.680167
2017-11-27,2.681726
2017-11-28,2.675205
2017-11-29,2.654249
2017-11-30,2.6751139999999998
2017-12-01,2.681217
2017-12-02,2.681638
2017-12-03,2.68206
2017-12-04,2.6822049999999997
2017-12-05,2.682629
2017-12-06,2.676808
2017-12-07,2.683863
2017-12-08,2.688179
2017-12-09,2.688606
2017-12-10,2.6890330000000002
2017-12-11,2.6894549999999997
2017-12-12,2.698606
2017-12-13,2.709372
2017-12-14,2.704939
2017-12-15,2.6938
2017-12-16,2.694223
2017-12-17,2.69456
2017-12-18,2.697295
2017-12-19,2.698603
2017-12-20,2.698399
2017-12-21,2.696011
2017-12-22,2.682804
2017-12-23,2.68322
2017-12-24,2.683634
2017-12-25,2.6821070000000002
2017-12-26,2.685439
2017-12-27,2.680205
2017-12-28,2.669273
2017-12-29,2.655662
2017-12-30,2.656069
2017-12-31,2.656545
2018-01-01,2.656953
2018-01-02,2.657363
2018-01-03,2.658456
2018-01-04,2.663836
2018-01-05,2.640048
2018-01-06,2.640466
2018-01-07,2.640884
2018-01-08,2.633181
2018-01-09,2.63333
2018-01-10,2.621472
2018-01-11,2.600438
2018-01-12,2.5984059999999998
2018-01-13,2.598821
2018-01-14,2.599237
2018-01-15,2.588626
2018-01-16,2.56988
2018-01-17,2.580186
2018-01-18,2.58556
2018-01-19,2.588116
2018-01-20,2.588546
2018-01-21,2.588978
2018-01-22,2.591115
2018-01-23,2.584397
2018-01-24,2.58476
2018-01-25,2.572326
2018-01-26,2.562604
2018-01-27,2.563028
2018-01-28,2.563447
2018-01-29,2.569112
2018-01-30,2.578328
2018-01-31,2.5659549999999998
2018-02-01,2.561471
2018-02-02,2.564176
2018-02-03,2.564607
2018-02-04,2.565042
2018-02-05,2.591433
2018-02-06,2.5803279999999997
2018-02-07,2.583427
2018-02-08,2.5881410000000002
2018-02-09,2.594415
2018-02-10,2.594861
2018-02-11,2.595308
2018-02-12,2.592907
2018-02-13,2.580712
2018-02-14,2.577135
2018-02-15,2.581286
2018-02-16,2.580926
2018-02-17,2.581373
2018-02-18,2.581822
2018-02-19,2.5810459999999997
2018-02-20,2.586198
2018-02-21,2.581365
2018-02-22,2.580186
2018-02-23,2.5774749999999997
2018-02-24,2.577932
2018-02-25,2.578387
2018-02-26,2.572765
2018-02-27,2.569487
2018-02-28,2.58044
2018-03-01,2.580893
2018-03-02,2.572547
2018-03-03,2.572999
2018-03-04,2.5734529999999998
2018-03-05,2.569434
2018-03-06,2.569517
2018-03-07,2.5712450000000002
2018-03-08,2.570378
2018-03-09,2.571181
2018-03-10,2.57164
2018-03-11,2.572098
2018-03-12,2.573717
2018-03-13,2.5724270000000002
2018-03-14,2.561983
2018-03-15,2.56086
2018-03-16,2.562242
2018-03-17,2.562706
2018-03-18,2.563176
2018-03-19,2.565551
2018-03-20,2.55983
2018-03-21,2.558611
2018-03-22,2.550999
2018-03-23,2.543746
2018-03-24,2.544214
2018-03-25,2.544685
2018-03-26,2.546003
2018-03-27,2.553066
2018-03-28,2.569039
2018-03-29,2.567049
2018-03-30,2.561037
2018-03-31,2.561517
2018-04-01,2.561965
2018-04-02,2.56618
2018-04-03,2.561515
2018-04-04,2.559299
2018-04-05,2.56155
2018-04-06,2.561983
2018-04-07,2.562414
2018-04-08,2.562844
2018-04-09,2.5597469999999998
2018-04-10,2.563377
2018-04-11,2.563838
2018-04-12,2.561063
2018-04-13,2.56149
2018-04-14,2.561917
2018-04-15,2.562346
2018-04-16,2.562781
2018-04-17,2.563808
2018-04-18,2.567954
2018-04-19,2.57246
2018-04-20,2.583401
2018-04-21,2.583833
2018-04-22,2.584267
2018-04-23,2.600192
2018-04-24,2.6135349999999997
2018-04-25,2.629598
2018-04-26,2.632162
2018-04-27,2.62842
2018-04-28,2.628852
2018-04-29,2.629269
2018-04-30,2.628458
2018-05-01,2.628895
2018-05-02,2.648446
2018-05-03,2.651386
2018-05-04,2.6462529999999997
2018-05-05,2.646687
2018-05-06,2.647123
2018-05-07,2.650931
2018-05-08,2.676953
2018-05-09,2.7079459999999997
2018-05-10,2.710787
2018-05-11,2.692428
2018-05-12,2.6928549999999998
2018-05-13,2.6932840000000002
2018-05-14,2.701673
2018-05-15,2.726708
2018-05-16,2.739729
2018-05-17,2.757651
2018-05-18,2.765393
2018-05-19,2.765841
2018-05-20,2.766289
2018-05-21,2.813936
2018-05-22,2.824874
2018-05-23,2.8194619999999997
2018-05-24,2.854002
2018-05-25,2.849718
2018-05-26,2.850162
2018-05-27,2.85061
2018-05-28,2.840315
2018-05-29,2.840765
2018-05-30,2.83474
2018-05-31,2.821533
2018-06-01,2.811632
2018-06-02,2.812065
2018-06-03,2.8125
2018-06-04,2.818374
2018-06-05,2.794977
2018-06-06,2.7822139999999997
2018-06-07,2.77637
2018-06-08,2.798654
2018-06-09,2.7990969999999997
2018-06-10,2.799537
2018-06-11,2.791182
2018-06-12,2.795718
2018-06-13,2.804288
2018-06-14,2.812439
2018-06-15,2.821812
2018-06-16,2.8222709999999998
2018-06-17,2.8226620000000002
2018-06-18,2.856206
2018-06-19,2.854898
2018-06-20,2.870173
2018-06-21,2.880303
2018-06-22,2.88007
2018-06-23,2.880541
2018-06-24,2.8810089999999997
2018-06-25,2.8589919999999998
2018-06-26,2.828035
2018-06-27,2.816381
2018-06-28,2.82417
2018-06-29,2.845351
2018-06-30,2.845766
2018-07-01,2.8462199999999998
2018-07-02,2.84715
2018-07-03,2.8441520000000002
2018-07-04,2.842634
2018-07-05,2.850063
2018-07-06,2.8588519999999997
2018-07-07,2.85931
2018-07-08,2.8597669999999997
2018-07-09,2.860914
2018-07-10,2.872079
2018-07-11,2.867433
2018-07-12,2.872062
2018-07-13,2.876184
2018-07-14,2.876645
2018-07-15,2.877106
2018-07-16,2.873749
2018-07-17,2.876387
2018-07-18,2.903018
2018-07-19,2.926851
2018-07-20,2.925129
2018-07-21,2.925596
2018-07-22,2.926068
2018-07-23,2.922247
2018-07-24,2.924399
2018-07-25,2.910682
2018-07-26,2.904429
2018-07-27,2.904889
2018-07-28,2.905354
2018-07-29,2.905819
2018-07-30,2.906287
2018-07-31,2.8993349999999998
2018-08-01,2.90134
2018-08-02,2.907359
2018-08-03,2.914596
2018-08-04,2.915067
2018-08-05,2.915539
2018-08-06,2.921806
2018-08-07,2.931203
2018-08-08,2.934622
2018-08-09,2.926444
2018-08-10,2.920592
2018-08-11,2.921057
2018-08-12,2.921522
2018-08-13,2.921989
2018-08-14,2.927634
2018-08-15,2.920552
2018-08-16,2.92802
2018-08-17,2.936661
2018-08-18,2.937133
2018-08-19,2.937605
2018-08-20,2.953514
2018-08-21,2.957049
2018-08-22,2.957739
2018-08-23,2.978002
2018-08-24,2.977736
2018-08-25,2.978201
2018-08-26,2.978671
2018-08-27,2.958878
2018-08-28,2.956588
2018-08-29,2.956917
2018-08-30,2.962797
2018-08-31,2.972988
2018-09-01,2.973455
2018-09-02,2.973923
2018-09-03,2.968118
2018-09-04,2.973133
2018-09-05,2.996115
2018-09-06,2.994224
2018-09-07,2.993732
2018-09-08,2.994201
2018-09-09,2.994672
2018-09-10,3.010938
2018-09-11,3.027411
2018-09-12,3.04766
2018-09-13,3.07282
2018-09-14,3.109323
2018-09-15,3.109817
2018-09-16,3.11032
2018-09-17,3.113877
2018-09-18,3.110553
2018-09-19,3.133366
2018-09-20,3.13734
2018-09-21,3.142653
2018-09-22,3.143131
2018-09-23,3.143629
2018-09-24,3.141618
2018-09-25,3.140687
2018-09-26,3.131822
2018-09-27,3.117928
2018-09-28,3.125243
2018-09-29,3.125712
2018-09-30,3.126136
2018-10-01,3.1382849999999998
2018-10-02,3.1382120000000002
2018-10-03,3.139487
2018-10-04,3.177194
2018-10-05,3.187422
2018-10-06,3.187883
2018-10-07,3.188346
2018-10-08,3.209966
2018-10-09,3.222427
2018-10-10,3.212229
2018-10-11,3.206428
2018-10-12,3.204402
2018-10-13,3.204852
2018-10-14,3.205301
2018-10-15,3.205751
2018-10-16,3.205715
2018-10-17,3.189274
2018-10-18,3.195467
2018-10-19,3.2122669999999998
2018-10-20,3.212709
2018-10-21,3.213152
2018-10-22,3.22905
2018-10-23,3.229501
2018-10-24,3.216744
2018-10-25,3.222731
2018-10-26,3.224549
2018-10-27,3.224991
2018-10-28,3.2254329999999998
2018-10-29,3.214436
2018-10-30,3.223974
2018-10-31,3.220675
2018-11-01,3.212551
2018-11-02,3.205831
2018-11-03,3.206262
2018-11-04,3.206694
2018-11-05,3.203604
2018-11-06,3.1988469999999998
2018-11-07,3.191298
2018-11-08,3.194168
2018-11-09,3.207734
2018-11-10,3.208182
2018-11-11,3.208627
2018-11-12,3.213
2018-11-13,3.213003
2018-11-14,3.225013
2018-11-15,3.221604
2018-11-16,3.218735
2018-11-17,3.219176
2018-11-18,3.219617
2018-11-19,3.188553
2018-11-20,3.183857
2018-11-21,3.164496
2018-11-22,3.163704
2018-11-23,3.163328
2018-11-24,3.163771
2018-11-25,3.164215
2018-11-26,3.168389
2018-11-27,3.181822
2018-11-28,3.190563
2018-11-29,3.174048
2018-11-30,3.159694
2018-12-01,3.16014
2018-12-02,3.160586
2018-12-03,3.168106
2018-12-04,3.120438
2018-12-05,3.120882
2018-12-06,3.105226
2018-12-07,3.099812
2018-12-08,3.10025
2018-12-09,3.100688
2018-12-10,3.101124
2018-12-11,3.109842
2018-12-12,3.123578
2018-12-13,3.140933
2018-12-14,3.134917
2018-12-15,3.13538
2018-12-16,3.135784
2018-12-17,3.136825
2018-12-18,3.128501
2018-12-19,3.106492
2018-12-20,3.096626
2018-12-21,3.085048
2018-12-22,3.085454
2018-12-23,3.085861
2018-12-24,3.056829
2018-12-25,3.044281
2018-12-26,3.040344
2018-12-27,3.062303
2018-12-28,3.074934
2018-12-29,3.075345
2018-12-30,3.075755
2018-12-31,3.076227
2019-01-01,3.076638
2019-01-02,3.025094
2019-01-03,3.015105
2019-01-04,3.023542
2019-01-05,3.023947
2019-01-06,3.024352
2019-01-07,3.062721
2019-01-08,3.105163
2019-01-09,3.102259
2019-01-10,3.09397
2019-01-11,3.083267
2019-01-12,3.083709
2019-01-13,3.084153
2019-01-14,3.056601
2019-01-15,3.068102
2019-01-16,3.060679
2019-01-17,3.076508
2019-01-18,3.110752
2019-01-19,3.111204
2019-01-20,3.111651
2019-01-21,3.103566
2019-01-22,3.092517
2019-01-23,3.080223
2019-01-24,3.073886
2019-01-25,3.089711
2019-01-26,3.090138
2019-01-27,3.090569
2019-01-28,3.096323
2019-01-29,3.088679
2019-01-30,3.100839
2019-01-31,3.091183
2019-02-01,3.075275
2019-02-02,3.075698
2019-02-03,3.076116
2019-02-04,3.093537
2019-02-05,3.093352
2019-02-06,3.092623
2019-02-07,3.091919
2019-02-08,3.112253
2019-02-09,3.112702
2019-02-10,3.113144
2019-02-11,3.1120039999999998
2019-02-12,3.112082
2019-02-13,3.110296
2019-02-14,3.114669
2019-02-15,3.126457
2019-02-16,3.1269109999999998
2019-02-17,3.127368
2019-02-18,3.130176
2019-02-19,3.130634
2019-02-20,3.132154
2019-02-21,3.145319
2019-02-22,3.144592
2019-02-23,3.145067
2019-02-24,3.145542
2019-02-25,3.141165
2019-02-26,3.143954
2019-02-27,3.138187
2019-02-28,3.141728
2019-03-01,3.167922
2019-03-02,3.168392
2019-03-03,3.168863
2019-03-04,3.187343
2019-03-05,3.181405
2019-03-06,3.166025
2019-03-07,3.164783
2019-03-08,3.152836
2019-03-09,3.153296
2019-03-10,3.153752
2019-03-11,3.148408
2019-03-12,3.156828
2019-03-13,3.150519
2019-03-14,3.159719
2019-03-15,3.16513
2019-03-16,3.165593
2019-03-17,3.166062
2019-03-18,3.162383
2019-03-19,3.160304
2019-03-20,3.143593
2019-03-21,3.1189109999999998
2019-03-22,3.109981
2019-03-23,3.110412
2019-03-24,3.110843
2019-03-25,3.096927
2019-03-26,3.089963
2019-03-27,3.08652
2019-03-28,3.084729
2019-03-29,3.134885
2019-03-30,3.135318
2019-03-31,3.135762
2019-04-01,3.151298
2019-04-02,3.1457129999999998
2019-04-03,3.141253
2019-04-04,3.119862
2019-04-05,3.121714
2019-04-06,3.122136
2019-04-07,3.122556
2019-04-08,3.122977
2019-04-09,3.124937
2019-04-10,3.124529
2019-04-11,3.127558
2019-04-12,3.130451
2019-04-13,3.130873
2019-04-14,3.131297
2019-04-15,3.131722
2019-04-16,3.13215
2019-04-17,3.154943
2019-04-18,3.144136
2019-04-19,3.141703
2019-04-20,3.142137
2019-04-21,3.142572
2019-04-22,3.147305
2019-04-23,3.159767
2019-04-24,3.14983
2019-04-25,3.143509
2019-04-26,3.138244
2019-04-27,3.138671
2019-04-28,3.139102
2019-04-29,3.131478
2019-04-30,3.126182
2019-05-01,3.126605
2019-05-02,3.130006
2019-05-03,3.134731
2019-05-04,3.135163
2019-05-05,3.135596
2019-05-06,3.136029
2019-05-07,3.125581
2019-05-08,3.119245
2019-05-09,3.119611
2019-05-10,3.116345
